Id,Project,Reporter,Assigned To,Priority,Severity,Reproducibility,Product Version,Category,Date Submitted,OS,OS Version,Platform,View Status,Updated,Summary,Status,Resolution,Fixed in Version
0001171,QA28,Denis,,normal,trivial,always,,General,2023-06-29,,,,public,2023-06-29,"В боковом меню слева отсутствует иконка в разделе ""Чат з Rozetka""",new,open,
0001172,QA28,YuliiaNT,,low,minor,have not tried,,General,2023-06-29,Chrome,,,public,2023-06-29,"Отсутствует ""иконка"" в меню ""Чат с Rozetka""",new,open,
0001169,QA28,vishnia1,,low,trivial,always,,General,2023-06-29,Google Chrome, 114.0.5735.198 ,,public,2023-06-29,"Отсутствует виджет ""зеленая стрелочка"" слева от ""Чат з ROZETKA"" в разделе ""Категории""",new,open,
0001168,QA28,valertatest,,low,minor,always,,General,2023-06-29,,,,public,2023-06-29,Отсутствие иконки телеграмм в в навигационном меню,new,open,
0001167,QA28,anna.prokopets,,low,trivial,random,,General,2023-06-29,,,,public,2023-06-29,"Отсутствует значок напротив раздела ""Чат с ROZETKA"" слева в боковом меню.",new,open,
0001166,QA29,a.vegner,,high,trivial,have not tried,,General,2023-06-29,,,,public,2023-06-29,"Пункт ""Информация о компании"" не кликабельный",new,open,
0001165,QA29,serge,,low,minor,always,,General,2023-06-29,,,,public,2023-06-29,"Отсутствует иконка ""Чат с Rozetka"" в боковом нижнем углу",new,open,
0001163,QA29,Yura Talash,,low,minor,always,,General,2023-06-29,,,,public,2023-06-29,У одногруппников отсутствует зеленый самолетик возле иконки Чат с Розеткой,new,open,
0001164,QA29,Yunikov,,normal,minor,always,,General,2023-06-29,,,,public,2023-06-29,"Отсутствует иконка рядом с функционалом ""Чат с розеткой !",new,open,
0001162,QA29,Student_QA29_11,,low,minor,have not tried,,General,2023-06-29,,,,public,2023-06-29,"Отсуствие иконки возле логотипа ""Розетка""",new,open,
0001161,QA29,yana dekhtiarenko,,low,minor,always,,General,2023-06-29,,,,public,2023-06-29,Отсутствует иконка на чат ROZETKA в боковом меню,new,open,
0001157,QA29,Alya_QA,,low,minor,always,,General,2023-06-29,,,,public,2023-06-29,"Отсутствует ""Лого"" в боковом меню, раздел ""Чат с ROZETKA""",new,open,
0001160,QA29,Kris_Kris,,low,trivial,always,,General,2023-06-29,,,,public,2023-06-29,"Нет значка ""бумажный самолётик"" возле сслыки ""Чат с Rozetka"" в боковом меню слева",new,open,
0001159,QA29,Artom_lr42,,low,trivial,have not tried,,General,2023-06-29,,,,public,2023-06-29,"Отсутствует иконка в боковом меню возле ""чат с розетка""",new,open,
0001158,QA29,Pavel Gera,,low,trivial,always,,General,2023-06-29,,,,public,2023-06-29,"Отсутствует логотип ""Чат з ROZETKA"" под боковым меню слева",new,open,
0001156,QA29,Default Vi,,low,trivial,random,,General,2023-06-29,,,,public,2023-06-29,"Отсутствует иконка ""Бумажного самолета"" в боковом меню на функциональности ""Чат с ROZETKA""",new,open,
0001155,QA29,Serginho,,low,minor,always,,General,2023-06-29,,,,public,2023-06-29,"Відсутній логотип телеграму біля напису ""Чат з розеткою"" у боковому меню",new,open,
0001154,QA29,Mishanya_g,,normal,tweak,always,,General,2023-06-29,,,,public,2023-06-29,"Отсутствует значок рядом с ф-тью ""Чат c Розетка""",new,open,
0001153,QA29,YAnastasiia,,low,trivial,N/A,,General,2023-06-29,,,,public,2023-06-29,"Отсутствует иконка  в разделе ""Чат с ROZETKA"" в боковом меню.",new,open,
0001152,ProjectTemereva[],qa25_12,,normal,tweak,always,,General,2023-06-23,,,,public,2023-06-23,Персонаж не может выбраться при попадании в яму шахты,new,open,
0001151,ProjectTemereva[],qa25_12,,normal,minor,always,,General,2023-06-23,,,,public,2023-06-23,Не меняется количество золота после продажи продажи товара торговцу,new,open,
0001150,ProjectTemereva[],qa25_12,,low,tweak,always,,General,2023-06-23,,,,public,2023-06-23,Перезапуск игры при выходе в главное меню,new,open,
0001149,ProjectTemereva[],qa25_12,,low,minor,always,,General,2023-06-23,,,,public,2023-06-23,"Некорректное отображение названия категории ""мебель"" при строительстве здания",new,open,
0001148,ProjectTemereva[],qa25_12,,low,minor,sometimes,,General,2023-06-23,,,,public,2023-06-23,"Отображается ошибка ""invalid reference in native get_id"" при удалении здания",new,open,
0001147,ProjectTemereva[],qa25_12,,low,minor,sometimes,,General,2023-06-23,,,,public,2023-06-23,"Отоброжается ошибка ""std::logic_error:"" при попытке удалить грядку",new,open,
0001146,ProjectTemereva[],qa25_12,,normal,minor,have not tried,,General,2023-06-23,,,,public,2023-06-23,При установке игры с выбором русской локализации игра устанавливается на английском,new,open,
0001145,ProjectTemereva[],qa25_12,,low,minor,always,,General,2023-06-23,,,,public,2023-06-23,Нарушение отображения графического интерфейса при отдалении или приближении масштаба игрового поля,new,open,
0001144,ProjectTemereva[],qa25_12,,low,minor,always,,General,2023-06-23,,,,public,2023-06-23,Возможность поселить горожан под водой,new,open,
0001143,ProjectTemereva[],qa25_12,,low,minor,always,,General,2023-06-23,,,,public,2023-06-23,Имена горожан не локализированы в английской версии игры,new,open,
0001142,knp191,test,,normal,minor,have not tried,,General,2023-04-19,,,,public,2023-04-19,[Кравчук]  Можно войти из одного аккаунта в мир другого,new,open,
0001141,knp191,test,,normal,minor,have not tried,,General,2023-04-19,,,,public,2023-04-19,[Кравчук] Название поселения не имеет ограничения на ввод спец-символов в самом названии,new,open,
0001140,knp191,test,,normal,minor,have not tried,,General,2023-04-19,,,,public,2023-04-19,"[Кравчук] Миры в которы зашел, но не прошёл достаточно далеко по обучению - нельзя удалить",new,open,
0001139,knp191,test,,normal,minor,have not tried,,General,2023-04-19,,,,public,2023-04-19,[Кравчук] Нет ограничения на ввод спец-символов в имени персонажа,new,open,
0001138,knp191,test,,normal,minor,have not tried,,General,2023-04-19,,,,public,2023-04-19,[Кравчук] Нет никакого ограничения на создание заметок,new,open,
0001137,knp191,test,,normal,minor,have not tried,,General,2023-04-19,,,,public,2023-04-19,[Кравчук] Проблема с активации учетной записи,new,open,
0001136,knp191,test,,normal,minor,have not tried,,General,2023-04-19,,,,public,2023-04-19,[Кравчук] Кнопка сброса к первоначальному аксессуару,new,open,
0001135,knp191,test,,normal,minor,have not tried,,General,2023-04-19,,,,public,2023-04-19,[Кравчук] Можно уменьшить масштаб браузера и увидеть всю сцену обучения,new,open,
0001134,knp191,test,,normal,minor,have not tried,,General,2023-04-19,,,,public,2023-04-19,"[Кравчук] При изменении масштаба в браузере, меню окна сползает, а не просто меняет размер",new,open,
0001133,knp191,test,,normal,minor,have not tried,,General,2023-04-19,,,,public,2023-04-19,"[Кравчук] В обучении можно двигать карту перед входом в деревню и увидеть ""сцену"" на которой всё происходит",new,open,
0001132,knp192,test,,low,minor,have not tried,,General,2023-04-19,,,,public,2023-04-19,[Мануйлов Никита] Ошибка при отмене строительства в последний момент,new,open,
0001131,knp192,test,,low,minor,always,,General,2023-04-19,,,,public,2023-04-19,[Мануйлов Никита] При уменьшении ширины экрана всплывающее окно смещается,new,open,
0001130,knp191,test,,high,major,always,,General,2023-04-19,,,,public,2023-04-19,[Сариев] Ошибка (2003) открытия нового окна браузера для оплаты.,new,open,
0001129,knp191,test,,normal,minor,always,,General,2023-04-19,,,,public,2023-04-19,[Сариев] Отсутствие смены локализации у выпадающего списка,new,open,
0001010,knp191,AnastasiiaLusta,,low,text,always,,General,2023-03-30,,,,public,2023-04-19,"[Луста][L10N] Отсутствие EN локализации в ""Настройки"" в ""Combobox""",new,open,
